State,Year,Month,Time,Gender,Road_User,Age Group,Fatality
Queensland,1990,9,10:00:00 PM,Male,Driver,26 - 39,1
Queensland,1990,9,11:00:00 PM,Male,Driver,26 - 39,1
Queensland,1990,9,11:00:00 PM,Male,Driver,40 - 64,1
Queensland,1990,10,1:00:00 AM,Female,Passenger,0 - 16,1
Queensland,1990,10,1:00:00 AM,Male,Driver,17 - 25,1
Queensland,1990,10,1:00:00 AM,Male,Pedestrian,17 - 25,1
Queensland,1990,10,5:00:00 AM,Female,Driver,17 - 25,1
Queensland,1990,10,5:00:00 AM,Female,Passenger,17 - 25,1
Queensland,1990,10,5:00:00 AM,Male,Driver,40 - 64,1
Queensland,1990,10,6:00:00 AM,Male,Passenger,26 - 39,1
Queensland,1990,10,8:00:00 AM,Female,Driver,17 - 25,1
Queensland,1990,10,9:00:00 AM,Male,Driver,17 - 25,1
Queensland,1990,10,10:00:00 AM,Female,Driver,26 - 39,1
Queensland,1990,10,11:00:00 AM,Female,Passenger,40 - 64,1
Queensland,1990,10,1:00:00 PM,Male,Driver,>= 75,1
Queensland,1990,10,1:00:00 PM,Male,Passenger,17 - 25,1
Queensland,1990,10,2:00:00 PM,Female,Driver,17 - 25,1
Queensland,1990,10,2:00:00 PM,Male,Driver,26 - 39,1
Queensland,1990,10,2:00:00 PM,Male,Driver,65 - 74,1
Queensland,1990,10,2:00:00 PM,Male,Motorcycle rider,17 - 25,1
Queensland,1990,10,2:00:00 PM,Male,Passenger,26 - 39,1
Queensland,1990,10,3:00:00 PM,Female,Driver,40 - 64,1
Queensland,1990,10,3:00:00 PM,Male,Passenger,17 - 25,1
Queensland,1990,10,3:00:00 PM,Male,Passenger,65 - 74,1
Queensland,1990,10,3:00:00 PM,Male,Pedal cyclist,0 - 16,1
Queensland,1990,10,4:00:00 PM,Female,Driver,40 - 64,1
Queensland,1990,10,6:00:00 PM,Male,Driver,40 - 64,1
Queensland,1990,10,7:00:00 PM,Male,Passenger,17 - 25,1
Queensland,1990,10,9:00:00 PM,Female,Driver,17 - 25,1
Queensland,1990,10,9:00:00 PM,Male,Motorcycle rider,26 - 39,1
Queensland,1990,10,9:00:00 PM,Male,Passenger,0 - 16,1
Queensland,1990,10,9:00:00 PM,Male,Passenger,26 - 39,1
Queensland,1990,10,10:00:00 PM,Female,Passenger,26 - 39,1
Queensland,1990,10,10:00:00 PM,Male,Motorcycle rider,17 - 25,1
Queensland,1990,10,10:00:00 PM,Male,Pedestrian,40 - 64,1
Queensland,1990,10,11:00:00 PM,Female,Passenger,>= 75,1
Queensland,1990,11,7:00:00 AM,Male,Motorcycle rider,26 - 39,1
Queensland,1990,11,8:00:00 AM,Male,Pedestrian,0 - 16,1
Queensland,1990,11,10:00:00 AM,Female,Passenger,40 - 64,1
Queensland,1990,11,10:00:00 AM,Male,Driver,40 - 64,1
Queensland,1990,11,10:00:00 AM,Male,Driver,65 - 74,1
Queensland,1990,11,10:00:00 AM,Male,Driver,>= 75,1
Queensland,1990,11,12:00:00 PM,Female,Pedestrian,0 - 16,1
Queensland,1990,11,12:00:00 PM,Male,Driver,0 - 16,1
Queensland,1990,11,12:00:00 PM,Male,Driver,26 - 39,1
Queensland,1990,11,12:00:00 PM,Male,Motorcycle rider,17 - 25,1
Queensland,1990,11,1:00:00 PM,Female,Driver,17 - 25,1
Queensland,1990,11,2:00:00 PM,Female,Driver,40 - 64,1
Queensland,1990,11,2:00:00 PM,Male,Driver,65 - 74,1
Queensland,1990,11,5:00:00 PM,Male,Driver,17 - 25,1
Queensland,1990,11,5:00:00 PM,Male,Driver,26 - 39,1
Queensland,1990,11,6:00:00 PM,Female,Driver,17 - 25,1
Queensland,1990,11,6:00:00 PM,Female,Passenger,17 - 25,1
Queensland,1990,11,6:00:00 PM,Male,Pedestrian,0 - 16,1
Queensland,1990,11,7:00:00 PM,Male,Driver,40 - 64,1
Queensland,1990,11,8:00:00 PM,Male,Driver,26 - 39,1
Queensland,1990,11,8:00:00 PM,Male,Pedestrian,40 - 64,1
Queensland,1990,11,9:00:00 PM,Male,Motorcycle rider,40 - 64,1
Queensland,1990,11,10:00:00 PM,Male,Driver,26 - 39,1
Queensland,1990,11,10:00:00 PM,Male,Driver,>= 75,1
Queensland,1990,11,10:00:00 PM,Male,Passenger,17 - 25,1
Queensland,1990,11,11:00:00 PM,Female,Pedestrian,26 - 39,1
Queensland,1990,11,11:00:00 PM,Male,Motorcycle rider,17 - 25,2
Queensland,1990,12,12:00:00 AM,Male,Pedestrian,26 - 39,1
Queensland,1990,12,1:00:00 AM,Male,Driver,17 - 25,1
Queensland,1990,12,2:00:00 AM,Male,Driver,26 - 39,1
Queensland,1990,12,3:00:00 AM,Female,Passenger,17 - 25,1
Queensland,1990,12,3:00:00 AM,Male,Passenger,17 - 25,1
Queensland,1990,12,4:00:00 AM,Male,Pedestrian,17 - 25,1
Queensland,1990,12,5:00:00 AM,Female,Passenger,17 - 25,1
Queensland,1990,12,6:00:00 AM,Male,Passenger,0 - 16,1
Queensland,1990,12,7:00:00 AM,Female,Passenger,40 - 64,1
Queensland,1990,12,7:00:00 AM,Male,Pedal cyclist,0 - 16,1
Queensland,1990,12,8:00:00 AM,Female,Passenger,17 - 25,1
Queensland,1990,12,9:00:00 AM,Female,Passenger,17 - 25,1
Queensland,1990,12,9:00:00 AM,Female,Passenger,26 - 39,1
Queensland,1990,12,9:00:00 AM,Female,Passenger,40 - 64,1
Queensland,1990,12,10:00:00 AM,Female,Passenger,40 - 64,1
Queensland,1990,12,10:00:00 AM,Female,Passenger,>= 75,1
Queensland,1990,12,10:00:00 AM,Male,Driver,>= 75,1
Queensland,1990,12,11:00:00 AM,Female,Driver,17 - 25,1
Queensland,1990,12,11:00:00 AM,Female,Passenger,17 - 25,1
Queensland,1990,12,11:00:00 AM,Male,Motorcycle rider,26 - 39,1
Queensland,1990,12,12:00:00 PM,Male,Driver,40 - 64,1
Queensland,1990,12,12:00:00 PM,Male,Pedestrian,40 - 64,1
Queensland,1990,12,1:00:00 PM,Female,Driver,65 - 74,1
Queensland,1990,12,1:00:00 PM,Male,Passenger,40 - 64,1
Queensland,1990,12,2:00:00 PM,Female,Driver,26 - 39,1
Queensland,1990,12,2:00:00 PM,Female,Driver,65 - 74,1
Queensland,1990,12,2:00:00 PM,Female,Motorcycle rider,17 - 25,1
Queensland,1990,12,2:00:00 PM,Female,Passenger,17 - 25,1
Queensland,1990,12,2:00:00 PM,Female,Passenger,>= 75,1
Queensland,1990,12,3:00:00 PM,Female,Driver,26 - 39,1
Queensland,1990,12,3:00:00 PM,Male,Driver,17 - 25,1
Queensland,1990,12,3:00:00 PM,Male,Driver,40 - 64,1
Queensland,1990,12,3:00:00 PM,Male,Pedestrian,0 - 16,1
Queensland,1990,12,4:00:00 PM,Male,Motorcycle pillion passenger,0 - 16,1
Queensland,1990,12,6:00:00 PM,Male,Pedestrian,65 - 74,1
Queensland,1990,12,7:00:00 PM,Male,Passenger,26 - 39,1
Queensland,1990,12,8:00:00 PM,Male,Passenger,17 - 25,1
Queensland,1990,12,8:00:00 PM,Male,Pedestrian,26 - 39,1
Queensland,1991,1,1:00:00 AM,Male,Driver,17 - 25,1
Queensland,1991,1,2:00:00 AM,Female,Pedestrian,26 - 39,1
Queensland,1991,1,3:00:00 AM,Male,Motorcycle rider,17 - 25,1
Queensland,1991,1,3:00:00 AM,Male,Passenger,17 - 25,1
Queensland,1991,1,6:00:00 AM,Male,Driver,40 - 64,1
Queensland,1991,1,7:00:00 AM,Male,Motorcycle rider,26 - 39,1
Queensland,1991,1,9:00:00 AM,Female,Driver,17 - 25,1
Queensland,1991,1,9:00:00 AM,Male,Passenger,17 - 25,1
Queensland,1991,1,11:00:00 AM,Male,Motorcycle rider,26 - 39,1
Queensland,1991,1,2:00:00 PM,Female,Driver,26 - 39,1
Queensland,1991,1,2:00:00 PM,Female,Passenger,0 - 16,1
Queensland,1991,1,5:00:00 PM,Male,Pedal cyclist,0 - 16,1
Queensland,1991,1,5:00:00 PM,Male,Pedestrian,26 - 39,1
Queensland,1991,1,6:00:00 PM,Male,Motorcycle rider,26 - 39,1
Queensland,1991,1,7:00:00 PM,Male,Driver,40 - 64,2
Queensland,1991,1,8:00:00 PM,Female,Pedestrian,0 - 16,1
Queensland,1991,1,9:00:00 PM,Male,Driver,40 - 64,1
Queensland,1991,1,10:00:00 PM,Male,Passenger,17 - 25,1
Queensland,1991,1,10:00:00 PM,Male,Pedal cyclist,17 - 25,1
Queensland,1991,1,10:00:00 PM,Male,Pedestrian,40 - 64,1
Queensland,1991,2,12:00:00 AM,Male,Motorcycle pillion passenger,26 - 39,1
Queensland,1991,2,12:00:00 AM,Male,Motorcycle rider,17 - 25,1
Queensland,1991,2,12:00:00 AM,Male,Motorcycle rider,26 - 39,1
Queensland,1991,2,1:00:00 AM,Male,Pedestrian,26 - 39,1
Queensland,1991,2,2:00:00 AM,Male,Passenger,17 - 25,1
Queensland,1991,2,8:00:00 AM,Female,Driver,17 - 25,1
Queensland,1991,2,8:00:00 AM,Female,Driver,26 - 39,1
Queensland,1991,2,9:00:00 AM,Female,Passenger,40 - 64,1
Queensland,1991,2,1:00:00 PM,Male,Motorcycle rider,26 - 39,1
Queensland,1991,2,4:00:00 PM,Female,Driver,40 - 64,1
Queensland,1991,2,4:00:00 PM,Male,Driver,17 - 25,1
Queensland,1991,2,5:00:00 PM,Male,Driver,17 - 25,1
Queensland,1991,2,6:00:00 PM,Male,Driver,17 - 25,2
Queensland,1991,2,7:00:00 PM,Female,Passenger,40 - 64,1
Queensland,1991,2,7:00:00 PM,Male,Driver,17 - 25,1
Queensland,1991,2,7:00:00 PM,Male,Driver,40 - 64,2
Queensland,1991,2,7:00:00 PM,Male,Passenger,17 - 25,1
Queensland,1991,2,7:00:00 PM,Male,Passenger,26 - 39,1
Queensland,1991,2,8:00:00 PM,Male,Pedestrian,40 - 64,1
Queensland,1991,2,9:00:00 PM,Male,Passenger,17 - 25,1
Queensland,1991,2,10:00:00 PM,Male,Driver,40 - 64,1
Queensland,1991,3,1:00:00 AM,Male,Driver,26 - 39,1
Queensland,1991,3,1:00:00 AM,Male,Passenger,17 - 25,2
Queensland,1991,3,5:00:00 AM,Male,Pedestrian,26 - 39,1
Queensland,1991,3,6:00:00 AM,Female,Driver,17 - 25,1
Queensland,1991,3,6:00:00 AM,Male,Motorcycle rider,17 - 25,1
Queensland,1991,3,7:00:00 AM,Female,Driver,26 - 39,1
Queensland,1991,3,7:00:00 AM,Male,Pedestrian,65 - 74,1
Queensland,1991,3,8:00:00 AM,Female,Driver,26 - 39,1
Queensland,1991,3,9:00:00 AM,Female,Motorcycle rider,17 - 25,1
Queensland,1991,3,9:00:00 AM,Female,Passenger,17 - 25,1
Queensland,1991,3,9:00:00 AM,Male,Driver,40 - 64,1
Queensland,1991,3,10:00:00 AM,Female,Passenger,65 - 74,1
Queensland,1991,3,11:00:00 AM,Female,Passenger,40 - 64,1
Queensland,1991,3,11:00:00 AM,Male,Driver,40 - 64,1
Queensland,1991,3,11:00:00 AM,Male,Motorcycle rider,17 - 25,1
Queensland,1991,3,2:00:00 PM,Female,Passenger,65 - 74,1
Queensland,1991,3,2:00:00 PM,Male,Motorcycle rider,17 - 25,1
Queensland,1991,3,2:00:00 PM,Male,Passenger,65 - 74,1
Queensland,1991,3,3:00:00 PM,Male,Passenger,26 - 39,1
Queensland,1991,3,4:00:00 PM,Female,Pedestrian,0 - 16,1
Queensland,1991,3,4:00:00 PM,Male,Passenger,26 - 39,1
Queensland,1991,3,4:00:00 PM,Male,Pedal cyclist,0 - 16,1
Queensland,1991,3,5:00:00 PM,Female,Driver,17 - 25,1
Queensland,1991,3,5:00:00 PM,Male,Pedestrian,0 - 16,1
Queensland,1991,3,6:00:00 PM,Male,Driver,17 - 25,1
Queensland,1991,3,6:00:00 PM,Male,Driver,26 - 39,1
Queensland,1991,3,6:00:00 PM,Male,Driver,40 - 64,1
Queensland,1991,3,6:00:00 PM,Male,Driver,65 - 74,1
Queensland,1991,3,7:00:00 PM,Female,Pedestrian,>= 75,1
Queensland,1991,3,7:00:00 PM,Male,Motorcycle rider,26 - 39,1
Queensland,1991,3,8:00:00 PM,Male,Pedal cyclist,17 - 25,1
Queensland,1991,3,9:00:00 PM,Female,Passenger,>= 75,1
Queensland,1991,3,9:00:00 PM,Female,Pedestrian,40 - 64,1
Queensland,1991,4,2:00:00 AM,Male,Pedestrian,17 - 25,1
Queensland,1991,4,2:00:00 AM,Male,Pedestrian,40 - 64,1
Queensland,1991,4,3:00:00 AM,Female,Driver,17 - 25,1
Queensland,1991,4,7:00:00 AM,Female,Passenger,26 - 39,1
Queensland,1991,4,7:00:00 AM,Male,Passenger,17 - 25,1
Queensland,1991,4,9:00:00 AM,Male,Driver,26 - 39,1
Queensland,1991,4,9:00:00 AM,Male,Motorcycle rider,17 - 25,1
Queensland,1991,4,10:00:00 AM,Female,Pedestrian,>= 75,1
Queensland,1991,4,11:00:00 AM,Female,Passenger,>= 75,1
Queensland,1991,4,2:00:00 PM,Female,Passenger,17 - 25,1
Queensland,1991,4,2:00:00 PM,Male,Driver,>= 75,1
Queensland,1991,4,2:00:00 PM,Male,Motorcycle rider,0 - 16,1
Queensland,1991,4,3:00:00 PM,Female,Driver,26 - 39,1
Queensland,1991,4,3:00:00 PM,Male,Driver,40 - 64,1
Queensland,1991,4,3:00:00 PM,Male,Passenger,26 - 39,1
Queensland,1991,4,4:00:00 PM,Female,Passenger,40 - 64,1
Queensland,1991,4,4:00:00 PM,Male,Passenger,0 - 16,1
Queensland,1991,4,4:00:00 PM,Male,Passenger,17 - 25,1
Queensland,1991,4,4:00:00 PM,Male,Pedestrian,0 - 16,1
Queensland,1991,4,4:00:00 PM,Male,Pedestrian,65 - 74,1
Queensland,1991,4,5:00:00 PM,Male,Motorcycle rider,26 - 39,1
Queensland,1991,4,6:00:00 PM,Male,Motorcycle rider,26 - 39,1
Queensland,1991,4,6:00:00 PM,Male,Motorcycle rider,40 - 64,1
Queensland,1991,4,7:00:00 PM,Female,Driver,26 - 39,1
Queensland,1991,4,7:00:00 PM,Female,Driver,40 - 64,1
Queensland,1991,4,7:00:00 PM,Male,Driver,26 - 39,1
Queensland,1991,4,7:00:00 PM,Male,Motorcycle rider,26 - 39,1
Queensland,1991,4,8:00:00 PM,Female,Pedestrian,26 - 39,1
Queensland,1991,4,8:00:00 PM,Male,Driver,40 - 64,1
Queensland,1991,4,8:00:00 PM,Male,Pedestrian,26 - 39,1
Queensland,1991,4,9:00:00 PM,Male,Driver,40 - 64,1
Queensland,1991,5,12:00:00 AM,Female,Pedestrian,17 - 25,1
Queensland,1991,5,12:00:00 AM,Male,Driver,40 - 64,1
Queensland,1991,5,2:00:00 AM,Male,Pedestrian,26 - 39,1
Queensland,1991,5,6:00:00 AM,Male,Driver,40 - 64,1
Queensland,1991,5,7:00:00 AM,Female,Driver,17 - 25,1
Queensland,1991,5,8:00:00 AM,Female,Passenger,0 - 16,1
Queensland,1991,5,8:00:00 AM,Male,Driver,17 - 25,1
Queensland,1991,5,8:00:00 AM,Male,Motorcycle rider,26 - 39,1
Queensland,1991,5,8:00:00 AM,Male,Pedestrian,0 - 16,1
Queensland,1991,5,9:00:00 AM,Male,Driver,0 - 16,1
Queensland,1991,5,10:00:00 AM,Male,Passenger,0 - 16,1
Queensland,1991,5,11:00:00 AM,Female,Driver,65 - 74,1
Queensland,1991,5,1:00:00 PM,Male,Pedal cyclist,40 - 64,1
Queensland,1991,5,2:00:00 PM,Female,Driver,26 - 39,1
Queensland,1991,5,2:00:00 PM,Female,Driver,40 - 64,1
Queensland,1991,5,2:00:00 PM,Female,Pedestrian,65 - 74,1
Queensland,1991,5,2:00:00 PM,Male,Driver,40 - 64,1
Queensland,1991,5,2:00:00 PM,Male,Driver,65 - 74,1
Queensland,1991,5,2:00:00 PM,Male,Passenger,>= 75,1
Queensland,1991,5,3:00:00 PM,Female,Driver,>= 75,1
Queensland,1991,5,4:00:00 PM,Male,Pedal cyclist,0 - 16,1
Queensland,1991,5,4:00:00 PM,Male,Pedestrian,65 - 74,1
Queensland,1991,5,5:00:00 PM,Female,Pedestrian,40 - 64,1
Queensland,1991,5,5:00:00 PM,Male,Driver,26 - 39,1
Queensland,1991,5,5:00:00 PM,Male,Motorcycle rider,40 - 64,1
Queensland,1991,5,6:00:00 PM,Male,Driver,26 - 39,1
Queensland,1991,5,6:00:00 PM,Male,Driver,40 - 64,1
Queensland,1991,5,6:00:00 PM,Male,Motorcycle rider,40 - 64,1
Queensland,1991,5,6:00:00 PM,Male,Passenger,40 - 64,1
Queensland,1991,5,7:00:00 PM,Male,Driver,17 - 25,1
Queensland,1991,5,7:00:00 PM,Male,Passenger,0 - 16,1
Queensland,1991,5,8:00:00 PM,Female,Pedal cyclist,0 - 16,1
Queensland,1991,5,9:00:00 PM,Female,Driver,17 - 25,1
Queensland,1991,5,9:00:00 PM,Male,Passenger,17 - 25,1
Queensland,1991,5,10:00:00 PM,Male,Driver,26 - 39,1
Queensland,1991,5,10:00:00 PM,Male,Pedestrian,17 - 25,1
Queensland,1991,5,11:00:00 PM,Male,Motorcycle rider,17 - 25,1
Queensland,1991,5,11:00:00 PM,Male,Motorcycle rider,26 - 39,1
Queensland,1991,6,12:00:00 AM,Male,Driver,26 - 39,1
Queensland,1991,6,2:00:00 AM,Male,Driver,26 - 39,1
Queensland,1991,6,6:00:00 AM,Female,Motorcycle pillion passenger,17 - 25,1
Queensland,1991,6,6:00:00 AM,Male,Driver,40 - 64,1
Queensland,1991,6,6:00:00 AM,Male,Motorcycle rider,17 - 25,1
Queensland,1991,6,8:00:00 AM,Male,Motorcycle rider,26 - 39,1
Queensland,1991,6,9:00:00 AM,Male,Driver,17 - 25,1
Queensland,1991,6,9:00:00 AM,Male,Driver,26 - 39,1
Queensland,1991,6,9:00:00 AM,Male,Pedestrian,>= 75,1
Queensland,1991,6,11:00:00 AM,Female,Passenger,26 - 39,1
Queensland,1991,6,11:00:00 AM,Male,Passenger,17 - 25,1
Queensland,1991,6,12:00:00 PM,Female,Pedal cyclist,17 - 25,1
Queensland,1991,6,12:00:00 PM,Male,Driver,17 - 25,1
Queensland,1991,6,12:00:00 PM,Male,Passenger,40 - 64,1
Queensland,1991,6,1:00:00 PM,Female,Passenger,40 - 64,1
Queensland,1991,6,1:00:00 PM,Male,Passenger,40 - 64,1
Queensland,1991,6,1:00:00 PM,Male,Pedestrian,65 - 74,1
Queensland,1991,6,2:00:00 PM,Female,Passenger,65 - 74,1
Queensland,1991,6,2:00:00 PM,Male,Driver,65 - 74,1
Queensland,1991,6,2:00:00 PM,Male,Passenger,65 - 74,1
Queensland,1991,6,4:00:00 PM,Male,Driver,40 - 64,1
Queensland,1991,6,5:00:00 PM,Male,Pedestrian,0 - 16,1
Queensland,1991,6,6:00:00 PM,Male,Motorcycle rider,17 - 25,1
Queensland,1991,6,6:00:00 PM,Male,Pedestrian,>= 75,1
Queensland,1991,6,8:00:00 PM,Female,Driver,17 - 25,1
Queensland,1991,6,10:00:00 PM,Male,Driver,40 - 64,1
Queensland,1991,6,10:00:00 PM,Male,Pedal cyclist,17 - 25,1
Queensland,1991,6,11:00:00 PM,Male,Motorcycle rider,26 - 39,1
Queensland,1991,6,11:00:00 PM,Male,Pedestrian,26 - 39,1
Queensland,1991,7,12:00:00 AM,Female,Driver,17 - 25,1
Queensland,1991,7,12:00:00 AM,Male,Driver,17 - 25,1
Queensland,1991,7,12:00:00 AM,Male,Driver,40 - 64,1
Queensland,1991,7,1:00:00 AM,Female,Passenger,17 - 25,1
Queensland,1991,7,1:00:00 AM,Male,Passenger,0 - 16,1
Queensland,1991,7,2:00:00 AM,Male,Driver,17 - 25,1
Queensland,1991,7,2:00:00 AM,Male,Passenger,17 - 25,1
Queensland,1991,7,2:00:00 AM,Male,Passenger,26 - 39,1
Queensland,1991,7,3:00:00 AM,Female,Driver,26 - 39,1
Queensland,1991,7,6:00:00 AM,Female,Passenger,17 - 25,1
Queensland,1991,7,6:00:00 AM,Male,Passenger,40 - 64,1
Queensland,1991,7,7:00:00 AM,Male,Passenger,65 - 74,1
Queensland,1991,7,8:00:00 AM,Male,Passenger,17 - 25,1
Queensland,1991,7,9:00:00 AM,Female,Driver,26 - 39,1
Queensland,1991,7,9:00:00 AM,Female,Driver,65 - 74,1
Queensland,1991,7,9:00:00 AM,Female,Passenger,65 - 74,1
Queensland,1991,7,9:00:00 AM,Female,Passenger,>= 75,1
Queensland,1991,7,9:00:00 AM,Female,Pedestrian,65 - 74,1
Queensland,1991,7,9:00:00 AM,Male,Pedestrian,26 - 39,1
Queensland,1991,7,10:00:00 AM,Male,Motorcycle rider,17 - 25,1
Queensland,1991,7,11:00:00 AM,Male,Driver,17 - 25,1
Queensland,1991,7,1:00:00 PM,Female,Passenger,65 - 74,1
Queensland,1991,7,1:00:00 PM,Male,Driver,26 - 39,1
Queensland,1991,7,1:00:00 PM,Male,Driver,65 - 74,1
Queensland,1991,7,2:00:00 PM,Male,Driver,17 - 25,1
Queensland,1991,7,2:00:00 PM,Male,Motorcycle rider,26 - 39,1
Queensland,1991,7,3:00:00 PM,Female,Passenger,26 - 39,1
Queensland,1991,7,3:00:00 PM,Male,Driver,17 - 25,2
Queensland,1991,7,3:00:00 PM,Male,Motorcycle rider,40 - 64,1
Queensland,1991,7,3:00:00 PM,Male,Pedestrian,0 - 16,1
Queensland,1991,7,3:00:00 PM,Male,Pedestrian,>= 75,1
Queensland,1991,7,4:00:00 PM,Female,Passenger,17 - 25,1
Queensland,1991,7,4:00:00 PM,Male,Driver,40 - 64,1
Queensland,1991,7,5:00:00 PM,Male,Pedestrian,0 - 16,1
Queensland,1991,7,6:00:00 PM,Male,Pedestrian,65 - 74,1
Queensland,1991,7,9:00:00 PM,Male,Motorcycle rider,17 - 25,1
Queensland,1991,7,10:00:00 PM,Female,Passenger,0 - 16,1
Queensland,1991,7,10:00:00 PM,Female,Passenger,26 - 39,1
Queensland,1991,7,10:00:00 PM,Male,Driver,26 - 39,1
Queensland,1991,7,11:00:00 PM,Female,Driver,26 - 39,1
Queensland,1991,7,11:00:00 PM,Male,Driver,26 - 39,1
Queensland,1991,7,11:00:00 PM,Male,Pedestrian,17 - 25,1
Queensland,1991,8,1:00:00 AM,Female,Passenger,17 - 25,1
Queensland,1991,8,4:00:00 AM,Male,Driver,26 - 39,1
Queensland,1991,8,4:00:00 AM,Male,Pedestrian,>= 75,1
Queensland,1991,8,6:00:00 AM,Female,Pedestrian,65 - 74,1
Queensland,1991,8,8:00:00 AM,Female,Passenger,65 - 74,1
Queensland,1991,8,8:00:00 AM,Male,Driver,65 - 74,1
Queensland,1991,8,9:00:00 AM,Male,Driver,40 - 64,1
Queensland,1991,8,10:00:00 AM,Male,Driver,26 - 39,1
Queensland,1991,8,12:00:00 PM,Female,Driver,40 - 64,1
Queensland,1991,8,12:00:00 PM,Female,Passenger,65 - 74,1
Queensland,1991,8,12:00:00 PM,Female,Passenger,>= 75,1
Queensland,1991,8,12:00:00 PM,Male,Driver,17 - 25,1
Queensland,1991,8,12:00:00 PM,Male,Driver,26 - 39,1
Queensland,1991,8,1:00:00 PM,Female,Passenger,0 - 16,1
Queensland,1991,8,2:00:00 PM,Male,Driver,65 - 74,1
Queensland,1991,8,2:00:00 PM,Male,Passenger,40 - 64,1
Queensland,1991,8,3:00:00 PM,Female,Passenger,26 - 39,1
Queensland,1991,8,3:00:00 PM,Male,Pedestrian,0 - 16,1
Queensland,1991,8,4:00:00 PM,Female,Passenger,0 - 16,1
Queensland,1991,8,4:00:00 PM,Male,Driver,26 - 39,1
Queensland,1991,8,4:00:00 PM,Male,Driver,40 - 64,2
Queensland,1991,8,5:00:00 PM,Female,Driver,26 - 39,1
Queensland,1991,8,5:00:00 PM,Female,Passenger,26 - 39,1
Queensland,1991,8,5:00:00 PM,Male,Pedal cyclist,17 - 25,1
Queensland,1991,8,5:00:00 PM,Male,Pedestrian,40 - 64,1
Queensland,1991,8,6:00:00 PM,Male,Driver,17 - 25,1
Queensland,1991,8,6:00:00 PM,Male,Passenger,17 - 25,1
Queensland,1991,8,6:00:00 PM,Male,Pedestrian,>= 75,1
Queensland,1991,8,7:00:00 PM,Female,Driver,40 - 64,1
Queensland,1991,8,7:00:00 PM,Male,Pedal cyclist,0 - 16,1
Queensland,1991,8,9:00:00 PM,Male,Pedestrian,17 - 25,1
Queensland,1991,8,10:00:00 PM,Male,Driver,17 - 25,1
Queensland,1991,8,10:00:00 PM,Male,Passenger,0 - 16,1
Queensland,1991,9,12:00:00 AM,Male,Driver,0 - 16,1
Queensland,1991,9,12:00:00 AM,Male,Driver,26 - 39,1
Queensland,1991,9,12:00:00 AM,Male,Passenger,0 - 16,1
Queensland,1991,9,3:00:00 AM,Male,Driver,26 - 39,1
Queensland,1991,9,4:00:00 AM,Male,Motorcycle rider,17 - 25,1
Queensland,1991,9,6:00:00 AM,Male,Driver,26 - 39,1
Queensland,1991,9,7:00:00 AM,Male,Motorcycle rider,26 - 39,1
Queensland,1991,9,9:00:00 AM,Male,Driver,65 - 74,1
Queensland,1991,9,10:00:00 AM,Male,Driver,65 - 74,1
Queensland,1991,9,11:00:00 AM,Male,Driver,26 - 39,1
Queensland,1991,9,12:00:00 PM,Female,Passenger,26 - 39,1
Queensland,1991,9,12:00:00 PM,Male,Driver,26 - 39,2
Queensland,1991,9,12:00:00 PM,Male,Passenger,0 - 16,2
Queensland,1991,9,1:00:00 PM,Male,Driver,26 - 39,1
Queensland,1991,9,1:00:00 PM,Male,Passenger,40 - 64,1
Queensland,1991,9,2:00:00 PM,Male,Driver,65 - 74,1
Queensland,1991,9,2:00:00 PM,Male,Passenger,17 - 25,1
Queensland,1991,9,3:00:00 PM,Female,Passenger,40 - 64,1
Queensland,1991,9,3:00:00 PM,Male,Motorcycle rider,0 - 16,1
Queensland,1991,9,4:00:00 PM,Female,Driver,26 - 39,1
Queensland,1991,9,4:00:00 PM,Male,Pedestrian,26 - 39,1
Queensland,1991,9,5:00:00 PM,Female,Passenger,17 - 25,1
Queensland,1991,9,5:00:00 PM,Female,Passenger,40 - 64,1
Queensland,1991,9,5:00:00 PM,Female,Passenger,>= 75,1
Queensland,1991,9,7:00:00 PM,Male,Driver,26 - 39,1
Queensland,1991,9,7:00:00 PM,Male,Passenger,17 - 25,1
Queensland,1991,9,8:00:00 PM,Male,Pedal cyclist,40 - 64,1
Queensland,1991,9,9:00:00 PM,Male,Driver,26 - 39,1
Queensland,1991,9,9:00:00 PM,Male,Pedestrian,17 - 25,1
Queensland,1991,9,10:00:00 PM,Male,Passenger,26 - 39,1
Queensland,1991,9,10:00:00 PM,Male,Pedestrian,17 - 25,1
Queensland,1991,9,11:00:00 PM,Female,Passenger,40 - 64,1
Queensland,1991,10,2:00:00 AM,Male,Driver,17 - 25,1
Queensland,1991,10,4:00:00 AM,Female,Passenger,40 - 64,1
Queensland,1991,10,4:00:00 AM,Male,Driver,17 - 25,1
Queensland,1991,10,4:00:00 AM,Male,Pedestrian,17 - 25,1
Queensland,1991,10,7:00:00 AM,Male,Driver,17 - 25,1
Queensland,1991,10,7:00:00 AM,Male,Passenger,0 - 16,1
Queensland,1991,10,8:00:00 AM,Female,Pedestrian,0 - 16,1
Queensland,1991,10,8:00:00 AM,Male,Pedestrian,>= 75,1
Queensland,1991,10,11:00:00 AM,Male,Driver,26 - 39,1
Queensland,1991,10,11:00:00 AM,Male,Motorcycle rider,40 - 64,1
Queensland,1991,10,11:00:00 AM,Male,Pedal cyclist,17 - 25,1
Queensland,1991,10,12:00:00 PM,Female,Passenger,>= 75,1
Queensland,1991,10,12:00:00 PM,Male,Driver,26 - 39,1
